rcp45 %ile	 0.37	 0.72	 4.08	 14.89	 32.35	 52.40	 71.94	 89.26	 97.57	 99.40	 99.63	 99.96
rcp26 %ile	 0.65	 1.67	 8.96	 28.83	 53.05	 72.22	 86.37	 95.15	 98.34	 99.51	 99.66	 99.96

2010	1	1	3	5	6	7	8	9	10	12	13	15
2020	4	5	8	10	12	14	15	17	20	23	24	27
2030	7	8	13	16	19	21	24	26	30	35	36	40
2040	11	13	18	23	26	29	32	36	41	47	50	58
2050	13	16	22	29	34	38	42	47	54	63	68	87
2060	14	18	26	35	41	46	52	59	68	81	89	128
2070	15	20	30	40	48	55	62	71	83	101	113	176
2080	17	22	34	46	55	63	72	83	99	124	139	229
2090	18	23	37	51	62	72	82	96	117	150	170	291
2100	18	25	40	55	68	79	92	109	136	176	204	359

SPRINGMAID PIER	[1444]	33.66	-78.92
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.29	 0.42	 1.66	 5.89	 13.95	 25.17	 41.72	 65.80	 89.72	 98.35	 99.37	 99.94
rcp45 %ile	 0.33	 0.51	 3.75	 14.51	 32.30	 52.60	 72.43	 89.49	 97.39	 99.33	 99.61	 99.96
rcp26 %ile	 0.75	 1.89	 9.46	 29.60	 53.60	 72.21	 85.99	 94.71	 98.06	 99.46	 99.64	 99.96

2010	-0	1	2	4	5	5	6	7	9	10	11	13
2020	2	3	6	8	10	11	13	14	17	20	21	23
2030	4	6	9	13	16	18	20	22	26	30	32	35
2040	8	10	14	18	22	24	27	30	35	41	44	52
2050	11	13	18	24	28	31	35	39	46	54	59	82
2060	12	15	22	29	34	39	43	50	59	71	79	122
2070	13	17	25	34	41	46	52	60	72	90	102	169
2080	14	18	29	38	47	54	61	71	87	112	128	222
2090	15	20	31	43	52	61	70	83	103	136	158	283
2100	13	19	32	46	58	68	79	95	121	162	191	352

CUTLER II	[1524]	44.64	-67.30
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.50	 2.27	 7.30	 15.62	 27.06	 43.09	 65.79	 89.06	 98.15	 99.34	 99.94
rcp45 %ile	 0.37	 0.68	 3.93	 14.62	 32.15	 51.90	 71.49	 89.10	 97.60	 99.45	 99.64	 99.96
rcp26 %ile	 0.65	 1.74	 8.67	 28.07	 52.07	 71.01	 85.61	 95.13	 98.42	 99.54	 99.69	 99.96

2010	-2	-1	1	3	5	6	7	8	10	12	13	16
2020	-2	0	4	7	10	12	14	16	20	24	25	29
2030	-1	2	7	12	16	18	21	25	30	36	38	43
2040	-1	2	9	16	21	25	29	34	41	49	52	59
2050	-1	3	12	21	27	33	38	45	54	64	69	84
2060	-2	3	15	26	34	40	47	56	67	82	89	122
2070	-2	4	17	30	40	48	56	67	82	101	113	169
2080	-2	3	19	34	45	55	65	78	97	122	139	223
2090	-5	2	20	37	50	62	74	90	114	146	168	283
2100	-5	3	21	40	55	67	81	101	130	172	200	351

CHESAPEAKE BAY BR. TUN.	[1635]	36.97	-76.11
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.47	 2.01	 6.76	 15.10	 26.10	 42.40	 65.86	 89.23	 98.22	 99.35	 99.94
rcp45 %ile	 0.36	 0.68	 3.88	 14.60	 31.98	 52.00	 71.63	 89.10	 97.57	 99.39	 99.63	 99.96
rcp26 %ile	 0.65	 1.74	 8.98	 28.62	 52.81	 71.92	 86.10	 95.09	 98.31	 99.51	 99.66	 99.96

2010	1	2	4	5	6	7	8	9	11	12	13	15
2020	5	6	9	11	13	15	16	18	21	23	25	27
2030	8	10	14	18	20	23	25	28	32	36	38	42
2040	12	15	19	24	28	31	34	38	43	50	52	61
2050	15	18	24	31	36	40	44	49	57	66	71	90
2060	17	21	29	37	44	49	55	61	71	84	92	132
2070	19	23	34	44	52	58	65	74	87	105	116	180
2080	21	26	38	50	59	67	75	87	104	129	144	235
2090	22	27	41	55	66	76	86	101	122	155	175	298
2100	23	30	45	60	73	84	97	114	141	182	210	368

DUCK PIER OUTSIDE	[1636]	36.18	-75.75
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.32	 0.45	 1.94	 6.80	 15.28	 26.60	 43.11	 66.30	 89.33	 98.25	 99.35	 99.94
rcp45 %ile	 0.35	 0.67	 3.90	 14.74	 32.27	 52.25	 71.59	 88.85	 97.51	 99.37	 99.61	 99.96
rcp26 %ile	 0.65	 1.75	 9.00	 28.42	 52.33	 71.14	 85.44	 94.88	 98.22	 99.50	 99.65	 99.96

2010	1	2	3	5	6	7	8	9	11	12	13	15
2020	4	5	8	11	13	14	16	18	21	24	25	28
2030	6	8	13	17	20	22	25	28	32	37	39	43
2040	10	13	18	23	27	30	34	38	43	50	53	61
2050	13	17	23	30	35	39	43	49	56	65	70	89
2060	15	18	27	36	43	48	53	61	71	84	92	131
2070	16	21	32	42	50	57	64	73	86	104	116	180
2080	19	24	36	48	57	65	74	85	103	128	143	235
2090	20	25	39	53	64	74	84	99	121	154	175	298
2100	19	26	42	58	71	82	95	113	139	181	208	368

BERGEN POINT	[1637]	40.64	-74.14
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.38	 0.50	 2.29	 7.30	 15.28	 26.31	 42.19	 65.40	 88.83	 98.15	 99.33	 99.94
rcp45 %ile	 0.43	 0.83	 4.22	 14.80	 31.86	 51.40	 71.11	 89.05	 97.63	 99.44	 99.63	 99.96
rcp26 %ile	 0.55	 1.55	 8.38	 27.88	 52.75	 72.24	 86.82	 95.54	 98.61	 99.55	 99.69	 99.96

2010	-1	-0	2	4	6	7	8	9	11	14	15	17
2020	-2	0	5	9	12	14	16	18	22	27	30	34
2030	1	4	10	15	18	21	24	28	33	39	42	48
2040	5	8	15	21	25	29	33	37	44	52	55	62
2050	8	11	19	27	33	37	42	48	57	67	72	88
2060	8	13	23	32	40	46	52	60	72	86	95	127
2070	9	14	26	38	47	55	62	73	88	107	119	176
2080	10	16	30	43	54	63	72	85	104	129	146	231
2090	9	16	32	47	60	71	83	99	123	156	177	294
2100	10	17	34	52	66	78	92	111	141	182	208	362

VIRGINIA KEY	[1858]	25.73	-80.16
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.23	 0.34	 1.20	 4.55	 11.91	 23.08	 39.65	 64.80	 89.77	 98.35	 99.37	 99.94
rcp45 %ile	 0.39	 0.70	 4.23	 15.50	 33.77	 53.60	 73.79	 90.11	 97.30	 99.35	 99.61	 99.96
rcp26 %ile	 0.75	 1.80	 9.41	 29.98	 54.19	 73.40	 86.71	 95.02	 98.06	 99.46	 99.64	 99.96

2010	-1	-0	2	3	4	5	6	7	9	11	11	13
2020	1	2	5	7	9	11	12	14	17	20	21	23
2030	3	5	9	12	15	17	19	21	25	29	31	35
2040	8	10	14	18	21	23	26	29	34	39	42	52
2050	12	14	19	23	27	30	33	38	44	52	58	84
2060	14	16	22	28	33	37	42	47	56	69	77	123
2070	16	18	26	33	39	45	50	58	70	88	100	170
2080	16	20	29	38	45	52	59	69	84	110	127	224
2090	17	21	31	42	51	59	68	81	101	134	157	285
2100	16	20	33	45	56	66	77	93	119	161	190	355

TRIDENT PIER	[2123]	28.41	-80.59
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.40	 1.39	 5.25	 13.46	 24.60	 41.44	 65.70	 89.73	 98.35	 99.37	 99.94
rcp45 %ile	 0.39	 0.70	 4.28	 15.50	 33.15	 53.22	 72.74	 89.49	 97.33	 99.35	 99.61	 99.96
rcp26 %ile	 0.75	 1.79	 9.26	 29.25	 53.25	 72.17	 85.98	 94.82	 98.06	 99.48	 99.64	 99.96

2010	-1	-0	1	3	4	5	6	7	8	10	11	13
2020	0	1	4	7	9	10	12	13	16	19	20	23
2030	2	3	7	11	13	16	18	21	24	28	30	34
2040	6	7	11	16	19	22	24	28	33	38	41	50
2050	8	10	15	21	25	28	32	36	43	51	57	80
2060	8	11	18	25	31	35	40	46	55	67	76	119
2070	9	12	21	29	36	42	48	56	68	86	98	165
2080	9	13	24	33	42	49	57	67	83	108	125	218
2090	9	14	26	37	47	56	65	78	99	132	154	279
2100	8	14	27	40	52	63	74	90	116	158	187	348

Atlantic Canada

HALIFAX	[96]	44.67	-63.58
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.43	 1.95	 6.57	 14.82	 26.33	 42.65	 65.70	 89.14	 98.15	 99.35	 99.94
rcp45 %ile	 0.34	 0.57	 3.74	 14.39	 32.12	 52.06	 71.69	 89.24	 97.60	 99.42	 99.64	 99.96
rcp26 %ile	 0.75	 1.85	 9.16	 29.10	 52.87	 71.60	 85.80	 95.08	 98.37	 99.54	 99.68	 99.96

2010	-1	0	2	4	5	6	8	9	11	13	13	16
2020	1	2	6	9	12	13	15	18	21	25	26	30
2030	3	5	10	15	18	21	24	27	32	37	39	44
2040	3	6	13	20	25	29	32	37	44	52	55	61
2050	4	8	17	26	32	37	42	48	57	68	72	88
2060	4	9	21	31	39	46	52	60	72	86	94	128
2070	4	10	23	36	46	54	62	72	87	107	118	175
2080	5	11	26	41	52	62	71	85	103	129	146	230
2090	3	10	28	45	58	69	81	98	121	154	175	292
2100	4	12	30	49	63	76	90	109	138	180	209	361

TROIS-RIVIERES	[126]	46.33	-72.55
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.39	 0.64	 3.07	 9.98	 21.20	 34.62	 51.69	 72.10	 90.88	 98.35	 99.40	 99.94
rcp45 %ile	 0.48	 0.99	 4.91	 16.60	 32.82	 50.50	 67.51	 85.27	 96.21	 99.25	 99.60	 99.96
rcp26 %ile	 0.55	 1.23	 6.89	 23.40	 45.80	 64.88	 80.98	 92.67	 98.09	 99.53	 99.69	 99.95

2010	-9	-7	-3	-1	1	2	4	5	8	11	13	18
2020	-14	-11	-5	-0	3	6	8	11	16	22	25	35
2030	-18	-14	-5	2	6	9	13	17	24	32	37	52
2040	-26	-20	-7	3	9	14	18	25	34	47	53	74
2050	-30	-23	-8	4	13	19	25	33	46	61	68	88
2060	-35	-26	-9	6	16	24	32	42	56	75	85	114
2070	-37	-28	-9	7	19	29	38	50	67	88	101	143
2080	-41	-32	-10	8	22	34	45	60	80	106	122	190
2090	-48	-38	-13	8	25	38	52	69	94	126	147	246
2100	-47	-38	-14	9	26	41	56	77	107	148	176	309

POINTE-AU-PERE	[138]	48.52	-68.47
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.46	 0.80	 3.19	 9.41	 18.84	 30.53	 46.16	 67.39	 89.14	 98.15	 99.32	 99.94
rcp45 %ile	 0.38	 0.67	 3.80	 14.35	 31.52	 50.86	 69.91	 88.25	 97.57	 99.48	 99.64	 99.96
rcp26 %ile	 0.55	 1.40	 7.90	 26.20	 49.48	 68.60	 84.09	 94.40	 98.40	 99.56	 99.70	 99.96

2010	-7	-5	-3	-0	1	3	4	6	8	11	12	15
2020	-9	-7	-3	1	4	6	8	11	14	19	20	26
2030	-9	-7	-1	3	7	10	12	16	21	27	29	36
2040	-14	-10	-2	5	10	14	18	23	30	39	42	51
2050	-18	-13	-3	6	13	19	24	31	41	52	57	71
2060	-22	-16	-4	8	17	24	31	40	52	68	76	103
2070	-26	-19	-5	9	20	28	37	48	64	84	96	145
2080	-29	-23	-6	10	22	32	43	57	78	105	121	196
2090	-36	-28	-9	10	24	37	49	67	92	127	148	254
2100	-37	-29	-9	10	26	39	53	74	104	146	173	317

BATISCAN	[144]	46.50	-72.25
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.39	 0.64	 3.09	 10.02	 21.28	 34.70	 51.73	 72.04	 90.90	 98.35	 99.40	 99.94
rcp45 %ile	 0.48	 0.98	 4.89	 16.51	 32.82	 50.53	 67.47	 85.27	 96.20	 99.24	 99.60	 99.96
rcp26 %ile	 0.55	 1.24	 6.93	 23.40	 45.77	 64.70	 80.94	 92.70	 98.09	 99.53	 99.69	 99.95

2010	-9	-7	-4	-1	1	2	4	5	8	11	13	18
2020	-14	-11	-5	-0	3	5	8	11	16	22	25	34
2030	-18	-14	-5	2	6	9	13	17	23	32	37	51
2040	-26	-20	-7	2	9	13	18	24	34	46	52	74
2050	-31	-23	-8	4	12	19	25	33	45	61	68	88
2060	-35	-26	-9	5	16	24	32	41	56	74	84	113
2070	-37	-29	-10	7	19	28	38	50	67	88	100	142
2080	-41	-32	-11	8	22	33	45	59	80	106	121	190
2090	-48	-38	-14	8	24	38	51	69	93	126	146	245
2100	-48	-38	-14	8	25	40	55	76	106	147	175	308

QUEBEC	[173]	46.83	-71.17
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.93	 1.51	 3.00	 6.58	 12.07	 20.30	 34.84	 62.06	 89.03	 98.25	 99.35	 99.95
rcp45 %ile	 0.36	 0.48	 1.92	 9.01	 27.70	 50.50	 75.16	 92.20	 97.72	 99.36	 99.62	 99.96
rcp26 %ile	 0.08	 0.89	 9.89	 34.40	 60.10	 79.19	 90.17	 95.77	 98.39	 99.51	 99.66	 99.95

2010	-8	-6	-3	-0	1	1	2	4	7	11	12	20
2020	-13	-9	-4	0	3	5	7	10	14	21	24	36
2030	-15	-10	-2	4	6	8	10	14	21	29	32	60
2040	-16	-10	-1	5	8	11	14	19	27	38	42	67
2050	-20	-11	0	7	11	14	18	24	35	49	55	90
2060	-14	-8	3	10	14	17	21	29	42	57	66	109
2070	-10	-5	5	11	16	21	26	36	51	71	82	147
2080	-10	-4	6	13	19	24	31	42	61	85	101	197
2090	-3	-0	6	13	20	26	35	49	71	102	125	253
2100	-6	-2	5	13	21	29	39	56	81	121	149	309

HARRINGTON HBR	[176]	50.50	-59.48
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.49	 2.36	 7.50	 16.08	 28.07	 44.20	 66.68	 89.63	 98.33	 99.38	 99.94
rcp45 %ile	 0.29	 0.48	 3.30	 13.95	 32.14	 52.07	 71.70	 89.40	 97.41	 99.35	 99.61	 99.96
rcp26 %ile	 0.73	 1.95	 9.21	 28.51	 51.64	 69.90	 84.25	 93.95	 98.03	 99.49	 99.63	 99.96

2010	-5	-4	-2	-0	1	2	3	5	6	9	9	12
2020	-8	-7	-3	0	3	5	7	9	12	16	18	22
2030	-11	-9	-4	1	5	8	10	14	19	24	26	32
2040	-15	-12	-5	2	7	10	14	19	26	34	37	45
2050	-19	-14	-6	2	9	14	19	25	34	44	49	65
2060	-22	-18	-7	3	11	17	23	31	42	56	64	97
2070	-25	-20	-8	4	12	20	27	37	51	70	81	137
2080	-29	-23	-9	4	14	22	31	43	60	85	101	187
2090	-33	-26	-11	3	15	25	35	49	70	103	124	243
2100	-36	-28	-13	2	15	26	38	55	81	124	151	305

NEUVILLE	[192]	46.70	-71.57
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.92	 1.49	 2.98	 6.52	 12.03	 20.20	 34.77	 62.00	 89.03	 98.25	 99.35	 99.94
rcp45 %ile	 0.35	 0.47	 1.92	 9.00	 27.65	 50.59	 75.23	 92.23	 97.73	 99.36	 99.62	 99.96
rcp26 %ile	 0.09	 0.91	 9.96	 34.43	 60.15	 79.24	 90.18	 95.79	 98.39	 99.51	 99.66	 99.96

2010	-8	-7	-3	-1	0	1	2	4	7	10	12	19
2020	-13	-10	-4	-0	2	4	6	9	14	20	23	36
2030	-16	-11	-3	3	5	7	9	13	20	28	31	59
2040	-17	-11	-2	4	7	10	13	17	26	36	41	65
2050	-21	-13	-1	5	9	13	16	23	33	47	53	88
2060	-16	-10	1	8	12	15	20	27	41	56	64	107
2070	-12	-7	3	9	14	19	24	33	49	68	80	145
2080	-12	-7	3	11	16	22	28	40	58	82	99	195
2090	-6	-3	3	11	17	24	32	46	68	99	122	250
2100	-9	-5	1	10	18	26	36	53	78	117	146	306

SAINT JOHN	[195]	45.27	-66.07
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.40	 0.61	 2.46	 7.73	 16.02	 27.45	 43.28	 65.78	 89.03	 98.15	 99.35	 99.94
rcp45 %ile	 0.38	 0.65	 3.98	 14.55	 31.95	 51.60	 71.22	 89.06	 97.63	 99.47	 99.64	 99.96
rcp26 %ile	 0.61	 1.58	 8.47	 27.70	 51.87	 70.99	 85.69	 95.20	 98.45	 99.55	 99.69	 99.96

2010	-1	-0	2	4	5	6	7	8	10	12	13	15
2020	-0	1	5	8	11	13	15	17	20	24	25	29
2030	1	3	8	13	17	19	22	26	31	36	38	43
2040	1	5	11	18	23	27	30	35	42	50	53	59
2050	2	6	15	23	30	35	40	46	55	66	70	85
2060	1	6	18	28	36	43	49	58	69	83	91	124
2070	2	7	20	33	42	50	59	69	84	103	115	171
2080	2	8	23	37	48	58	68	81	99	125	141	224
2090	0	7	24	41	54	65	77	93	116	149	170	285
2100	1	8	26	44	59	71	85	104	134	175	203	353

CAP A LA ROCHE	[201]	46.57	-72.10
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.21	 0.37	 1.88	 7.63	 17.65	 30.85	 48.62	 70.80	 90.71	 98.39	 99.41	 99.94
rcp45 %ile	 0.39	 0.78	 4.43	 16.00	 33.66	 52.70	 70.08	 86.90	 96.59	 99.30	 99.60	 99.96
rcp26 %ile	 0.73	 1.74	 8.57	 26.39	 48.54	 66.44	 81.45	 92.34	 97.84	 99.49	 99.65	 99.95

2010	-14	-11	-5	-2	0	2	4	6	9	15	18	33
2020	-23	-17	-8	-2	2	5	8	12	18	28	32	51
2030	-25	-20	-8	0	5	9	13	18	27	38	45	67
2040	-38	-29	-12	-0	7	13	18	25	37	54	64	98
2050	-45	-35	-14	0	10	17	24	33	48	68	77	111
2060	-48	-38	-15	1	13	21	29	40	57	78	89	117
2070	-47	-37	-14	3	16	25	35	47	64	86	100	144
2080	-48	-38	-14	5	18	29	40	54	73	99	114	190
2090	-53	-42	-16	5	20	32	45	61	84	116	136	242
2100	-46	-36	-14	5	21	34	47	65	92	132	158	302

GRONDINES	[387]	46.58	-72.03
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.21	 0.37	 1.86	 7.63	 17.64	 30.91	 48.69	 70.80	 90.73	 98.40	 99.41	 99.94
rcp45 %ile	 0.39	 0.78	 4.39	 16.07	 33.79	 52.60	 70.11	 86.82	 96.57	 99.30	 99.60	 99.96
rcp26 %ile	 0.74	 1.74	 8.64	 26.30	 48.41	 66.41	 81.39	 92.31	 97.83	 99.49	 99.65	 99.95

2010	-13	-10	-4	-1	1	3	5	7	10	16	19	34
2020	-21	-15	-6	0	4	7	10	14	20	29	34	53
2030	-22	-17	-5	3	8	12	16	21	29	41	48	70
2040	-34	-25	-8	4	11	16	22	29	41	58	67	102
2050	-41	-31	-10	5	14	21	28	38	52	72	82	115
2060	-43	-32	-10	7	18	27	35	46	62	84	94	123
2070	-41	-30	-8	10	22	32	41	53	70	93	107	151
2080	-41	-31	-7	12	26	37	47	61	81	107	121	198
2090	-44	-33	-8	13	28	41	53	69	92	124	144	250
2100	-36	-27	-5	15	30	43	57	75	101	142	167	312

PORT-AUX-BASQUES	[392]	47.57	-59.13
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.31	 0.46	 2.15	 7.13	 15.52	 27.38	 43.78	 66.50	 89.40	 98.24	 99.35	 99.94
rcp45 %ile	 0.33	 0.58	 3.89	 14.60	 32.60	 52.35	 71.45	 89.02	 97.50	 99.38	 99.63	 99.96
rcp26 %ile	 0.65	 1.84	 8.85	 28.26	 51.70	 70.30	 84.91	 94.43	 98.20	 99.52	 99.67	 99.96

2010	-1	0	2	4	5	6	7	8	10	12	12	15
2020	1	2	5	8	11	12	14	16	19	23	24	28
2030	2	4	9	13	17	19	22	25	30	35	36	41
2040	2	5	12	18	23	26	30	34	41	48	51	58
2050	3	7	15	23	29	34	39	45	53	64	69	85
2060	2	7	18	28	35	42	48	56	67	81	89	124
2070	2	7	20	32	41	49	57	67	81	100	112	170
2080	1	7	22	36	47	56	66	79	97	122	139	224
2090	-0	7	23	39	52	63	75	90	113	146	168	285
2100	-1	7	25	43	57	69	83	101	129	172	201	354

ST. JOHN'S	[393]	47.57	-52.72
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.48	 2.23	 7.26	 15.78	 27.70	 43.98	 66.55	 89.33	 98.23	 99.35	 99.94
rcp45 %ile	 0.33	 0.58	 3.77	 14.31	 32.13	 51.89	 71.12	 88.90	 97.53	 99.39	 99.63	 99.96
rcp26 %ile	 0.65	 1.84	 8.86	 28.40	 51.97	 70.49	 85.08	 94.52	 98.21	 99.52	 99.67	 99.96

2010	-1	-0	1	3	4	5	6	7	9	10	11	13
2020	-1	0	4	7	9	11	12	14	17	21	22	26
2030	-1	1	6	10	14	16	19	22	27	32	34	38
2040	-1	2	8	14	19	22	26	31	37	44	47	54
2050	-2	2	10	18	24	29	34	40	49	59	64	81
2060	-4	1	12	22	30	36	43	51	62	76	84	119
2070	-6	0	13	25	35	43	51	61	76	95	107	165
2080	-6	-0	14	29	40	49	59	72	90	116	132	219
2090	-9	-2	15	31	44	55	66	82	105	139	161	280
2100	-11	-2	15	33	48	60	74	93	121	164	193	348

CHARLOTTETOWN	[427]	46.23	-63.12
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.31	 0.48	 2.20	 7.24	 15.69	 27.40	 43.50	 66.23	 89.23	 98.15	 99.35	 99.94
rcp45 %ile	 0.32	 0.56	 3.70	 14.26	 31.96	 51.86	 71.32	 89.00	 97.57	 99.42	 99.63	 99.96
rcp26 %ile	 0.65	 1.85	 8.98	 28.50	 52.22	 70.75	 85.30	 94.79	 98.31	 99.53	 99.68	 99.96

2010	-1	0	2	4	5	6	7	9	11	13	14	16
2020	1	2	6	9	11	13	15	17	21	24	26	30
2030	3	5	10	14	18	20	23	26	31	36	38	43
2040	3	6	13	19	24	28	32	37	43	51	54	61
2050	4	8	17	25	31	36	41	48	56	67	72	87
2060	4	9	20	30	38	45	51	59	71	85	93	126
2070	4	10	22	35	45	52	60	71	86	105	117	173
2080	4	10	25	39	51	60	70	83	101	127	143	227
2090	3	10	27	43	56	67	79	95	118	151	173	288
2100	2	11	28	47	61	74	88	107	136	177	206	357

CHURCHILL	[447]	58.77	-94.18
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.41	 1.99	 7.12	 16.25	 28.50	 44.49	 67.10	 89.63	 98.31	 99.35	 99.94
rcp45 %ile	 0.17	 0.38	 3.30	 14.37	 33.71	 53.91	 73.56	 90.12	 97.61	 99.40	 99.61	 99.96
rcp26 %ile	 0.91	 2.05	 9.60	 28.50	 49.89	 67.50	 82.11	 92.78	 97.88	 99.46	 99.62	 99.96

2010	-19	-17	-14	-11	-9	-7	-5	-3	-0	3	5	9
2020	-32	-30	-24	-20	-17	-14	-11	-8	-4	2	4	9
2030	-43	-41	-34	-28	-24	-20	-17	-13	-7	-0	2	10
2040	-54	-51	-43	-36	-31	-27	-23	-17	-10	-2	1	10
2050	-65	-61	-52	-44	-38	-33	-28	-22	-13	-2	3	21
2060	-77	-73	-62	-52	-45	-39	-33	-25	-14	-0	8	42
2070	-90	-85	-73	-61	-52	-45	-38	-28	-14	5	17	75
2080	-102	-96	-83	-70	-60	-51	-42	-30	-13	12	29	114
2090	-114	-108	-93	-79	-68	-58	-47	-33	-11	20	43	161
2100	-129	-122	-105	-89	-75	-64	-52	-36	-10	30	57	215

RESOLUTE	[863]	74.68	-94.88
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.52	 1.10	 5.08	 16.25	 31.70	 47.80	 64.00	 81.00	 93.66	 98.69	 99.45	 99.95
rcp45 %ile	 0.39	 0.80	 4.42	 15.39	 31.67	 48.49	 65.36	 82.73	 95.11	 99.10	 99.57	 99.96
rcp26 %ile	 0.47	 0.94	 5.38	 18.40	 36.50	 53.72	 70.80	 86.23	 96.35	 99.40	 99.64	 99.95

2010	-18	-16	-11	-6	-2	1	4	7	12	17	19	25
2020	-35	-31	-21	-12	-5	1	7	14	24	33	38	49
2030	-53	-47	-32	-19	-8	1	10	20	35	49	56	73
2040	-70	-62	-43	-25	-11	1	12	26	45	64	73	95
2050	-88	-77	-54	-32	-14	1	15	33	56	80	91	119
2060	-105	-94	-65	-38	-17	0	18	39	67	96	111	143
2070	-123	-111	-77	-45	-21	-0	20	45	78	112	128	173
2080	-142	-127	-89	-53	-24	-1	23	51	89	128	147	207
2090	-162	-144	-102	-61	-28	-2	24	56	99	145	166	257
2100	-182	-163	-114	-68	-32	-3	27	63	111	164	189	314

PORTNEUF	[951]	46.68	-71.88
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.91	 1.49	 2.99	 6.52	 12.02	 20.20	 34.71	 62.00	 89.03	 98.25	 99.35	 99.94
rcp45 %ile	 0.35	 0.47	 1.92	 9.08	 27.65	 50.59	 75.29	 92.26	 97.73	 99.37	 99.62	 99.96
rcp26 %ile	 0.09	 0.91	 9.96	 34.40	 60.15	 79.26	 90.19	 95.79	 98.39	 99.51	 99.66	 99.96

2010	-8	-7	-3	-1	0	1	2	4	7	10	12	19
2020	-14	-10	-4	-0	2	4	6	9	14	20	23	36
2030	-16	-11	-3	2	5	7	9	13	19	28	31	59
2040	-18	-12	-3	3	7	9	12	17	26	36	40	65
2050	-22	-13	-2	5	9	12	16	22	33	47	52	88
2060	-17	-10	1	7	11	15	19	27	40	55	64	107
2070	-13	-8	2	8	13	18	23	33	48	68	80	144
2080	-13	-7	3	10	16	21	27	39	58	82	98	194
2090	-7	-4	2	10	16	23	31	45	67	98	121	249
2100	-10	-6	0	9	17	25	35	52	77	117	145	305

ST-FRANCOIS	[999]	47.00	-70.82
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
