"Notes"	"Age Group"	"Age Group Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"35-44 years"	"35-44"	"Frio County, TX"	"48163"	57	26130	218.1
	"35-44 years"	"35-44"	"Gaines County, TX"	"48165"	48	24629	194.9
	"35-44 years"	"35-44"	"Galveston County, TX"	"48167"	1126	493624	228.1
	"35-44 years"	"35-44"	"Garza County, TX"	"48169"	25	8818	283.5
	"35-44 years"	"35-44"	"Gillespie County, TX"	"48171"	52	30294	171.7
	"35-44 years"	"35-44"	"Goliad County, TX"	"48175"	22	11202	196.4
	"35-44 years"	"35-44"	"Gonzales County, TX"	"48177"	94	29115	322.9
	"35-44 years"	"35-44"	"Gray County, TX"	"48179"	109	36739	296.7
	"35-44 years"	"35-44"	"Grayson County, TX"	"48181"	479	191335	250.3
	"35-44 years"	"35-44"	"Gregg County, TX"	"48183"	546	188537	289.6
	"35-44 years"	"35-44"	"Grimes County, TX"	"48185"	99	45882	215.8
	"35-44 years"	"35-44"	"Guadalupe County, TX"	"48187"	317	195683	162.0
	"35-44 years"	"35-44"	"Hale County, TX"	"48189"	91	57444	158.4
	"35-44 years"	"35-44"	"Hall County, TX"	"48191"	14	5045	277.5 (Unreliable)
	"35-44 years"	"35-44"	"Hamilton County, TX"	"48193"	32	11909	268.7
	"35-44 years"	"35-44"	"Hansford County, TX"	"48195"	17	8795	193.3 (Unreliable)
	"35-44 years"	"35-44"	"Hardeman County, TX"	"48197"	10	5994	166.8 (Unreliable)
	"35-44 years"	"35-44"	"Hardin County, TX"	"48199"	224	87166	257.0
	"35-44 years"	"35-44"	"Harris County, TX"	"48201"	13612	6816368	199.7
	"35-44 years"	"35-44"	"Harrison County, TX"	"48203"	288	105020	274.2
	"35-44 years"	"35-44"	"Hartley County, TX"	"48205"	12	13378	89.7 (Unreliable)
	"35-44 years"	"35-44"	"Haskell County, TX"	"48207"	18	8909	202.0 (Unreliable)
	"35-44 years"	"35-44"	"Hays County, TX"	"48209"	278	203441	136.6
	"35-44 years"	"35-44"	"Henderson County, TX"	"48213"	364	118254	307.8
	"35-44 years"	"35-44"	"Hidalgo County, TX"	"48215"	1437	1025123	140.2
	"35-44 years"	"35-44"	"Hill County, TX"	"48217"	129	51173	252.1
	"35-44 years"	"35-44"	"Hockley County, TX"	"48219"	81	35156	230.4
	"35-44 years"	"35-44"	"Hood County, TX"	"48221"	167	71995	232.0
	"35-44 years"	"35-44"	"Hopkins County, TX"	"48223"	133	54141	245.7
	"35-44 years"	"35-44"	"Houston County, TX"	"48225"	111	41396	268.1
	"35-44 years"	"35-44"	"Howard County, TX"	"48227"	164	56835	288.6
	"35-44 years"	"35-44"	"Hunt County, TX"	"48231"	348	138220	251.8
	"35-44 years"	"35-44"	"Hutchinson County, TX"	"48233"	81	35303	229.4
	"35-44 years"	"35-44"	"Jack County, TX"	"48237"	31	16141	192.1
	"35-44 years"	"35-44"	"Jackson County, TX"	"48239"	41	21968	186.6
	"35-44 years"	"35-44"	"Jasper County, TX"	"48241"	181	57041	317.3
	"35-44 years"	"35-44"	"Jefferson County, TX"	"48245"	1261	426331	295.8
	"35-44 years"	"35-44"	"Jim Hogg County, TX"	"48247"	15	7825	191.7 (Unreliable)
	"35-44 years"	"35-44"	"Jim Wells County, TX"	"48249"	162	62889	257.6
	"35-44 years"	"35-44"	"Johnson County, TX"	"48251"	485	255738	189.6
	"35-44 years"	"35-44"	"Jones County, TX"	"48253"	85	39310	216.2
	"35-44 years"	"35-44"	"Karnes County, TX"	"48255"	56	26502	211.3
	"35-44 years"	"35-44"	"Kaufman County, TX"	"48257"	354	160504	220.6
	"35-44 years"	"35-44"	"Kendall County, TX"	"48259"	63	47262	133.3
	"35-44 years"	"35-44"	"Kerr County, TX"	"48265"	166	64052	259.2
	"35-44 years"	"35-44"	"Kimble County, TX"	"48267"	15	6181	242.7 (Unreliable)
	"35-44 years"	"35-44"	"Kleberg County, TX"	"48273"	86	43321	198.5
	"35-44 years"	"35-44"	"Knox County, TX"	"48275"	12	5740	209.1 (Unreliable)
	"35-44 years"	"35-44"	"Lamar County, TX"	"48277"	207	80315	257.7
	"35-44 years"	"35-44"	"Lamb County, TX"	"48279"	56	21537	260.0
	"35-44 years"	"35-44"	"Lampasas County, TX"	"48281"	68	32568	208.8
	"35-44 years"	"35-44"	"La Salle County, TX"	"48283"	15	9560	156.9 (Unreliable)
	"35-44 years"	"35-44"	"Lavaca County, TX"	"48285"	62	28724	215.8
	"35-44 years"	"35-44"	"Lee County, TX"	"48287"	56	26536	211.0
	"35-44 years"	"35-44"	"Leon County, TX"	"48289"	82	23466	349.4
	"35-44 years"	"35-44"	"Liberty County, TX"	"48291"	404	134408	300.6
	"35-44 years"	"35-44"	"Limestone County, TX"	"48293"	107	35757	299.2
	"35-44 years"	"35-44"	"Live Oak County, TX"	"48297"	26	19014	136.7
	"35-44 years"	"35-44"	"Llano County, TX"	"48299"	74	22202	333.3
	"35-44 years"	"35-44"	"Lubbock County, TX"	"48303"	948	382730	247.7
	"35-44 years"	"35-44"	"Lynn County, TX"	"48305"	22	10233	215.0
	"35-44 years"	"35-44"	"McCulloch County, TX"	"48307"	33	11719	281.6
	"35-44 years"	"35-44"	"McLennan County, TX"	"48309"	742	338162	219.4
	"35-44 years"	"35-44"	"Madison County, TX"	"48313"	46	21403	214.9
	"35-44 years"	"35-44"	"Marion County, TX"	"48315"	72	16922	425.5
	"35-44 years"	"35-44"	"Martin County, TX"	"48317"	16	7460	214.5 (Unreliable)
	"35-44 years"	"35-44"	"Matagorda County, TX"	"48321"	148	60502	244.6
	"35-44 years"	"35-44"	"Maverick County, TX"	"48323"	134	76434	175.3
	"35-44 years"	"35-44"	"Medina County, TX"	"48325"	132	71266	185.2
	"35-44 years"	"35-44"	"Midland County, TX"	"48329"	380	202043	188.1
	"35-44 years"	"35-44"	"Milam County, TX"	"48331"	88	37554	234.3
	"35-44 years"	"35-44"	"Mills County, TX"	"48333"	15	7078	211.9 (Unreliable)
	"35-44 years"	"35-44"	"Mitchell County, TX"	"48335"	36	17140	210.0
	"35-44 years"	"35-44"	"Montague County, TX"	"48337"	90	30201	298.0
	"35-44 years"	"35-44"	"Montgomery County, TX"	"48339"	1253	694380	180.4
	"35-44 years"	"35-44"	"Moore County, TX"	"48341"	60	33518	179.0
	"35-44 years"	"35-44"	"Morris County, TX"	"48343"	77	19571	393.4
	"35-44 years"	"35-44"	"Nacogdoches County, TX"	"48347"	200	83593	239.3
	"35-44 years"	"35-44"	"Navarro County, TX"	"48349"	212	75405	281.1
	"35-44 years"	"35-44"	"Newton County, TX"	"48351"	91	24370	373.4
	"35-44 years"	"35-44"	"Nolan County, TX"	"48353"	62	23202	267.2
	"35-44 years"	"35-44"	"Nueces County, TX"	"48355"	1207	531821	227.0
	"35-44 years"	"35-44"	"Ochiltree County, TX"	"48357"	17	16077	105.7 (Unreliable)
	"35-44 years"	"35-44"	"Orange County, TX"	"48361"	454	142834	317.9
	"35-44 years"	"35-44"	"Palo Pinto County, TX"	"48363"	138	42883	321.8
	"35-44 years"	"35-44"	"Panola County, TX"	"48365"	99	35399	279.7
	"35-44 years"	"35-44"	"Parker County, TX"	"48367"	370	192196	192.5
	"35-44 years"	"35-44"	"Parmer County, TX"	"48369"	26	15726	165.3
	"35-44 years"	"35-44"	"Pecos County, TX"	"48371"	66	26514	248.9
	"35-44 years"	"35-44"	"Polk County, TX"	"48373"	320	67768	472.2
	"35-44 years"	"35-44"	"Potter County, TX"	"48375"	570	197449	288.7
	"35-44 years"	"35-44"	"Rains County, TX"	"48379"	41	16167	253.6
	"35-44 years"	"35-44"	"Randall County, TX"	"48381"	294	183198	160.5
	"35-44 years"	"35-44"	"Real County, TX"	"48385"	11	4084	269.3 (Unreliable)
	"35-44 years"	"35-44"	"Red River County, TX"	"48387"	60	20160	297.6
	"35-44 years"	"35-44"	"Reeves County, TX"	"48389"	50	21663	230.8
	"35-44 years"	"35-44"	"Refugio County, TX"	"48391"	36	12488	288.3
	"35-44 years"	"35-44"	"Robertson County, TX"	"48395"	69	24247	284.6
	"35-44 years"	"35-44"	"Rockwall County, TX"	"48397"	149	121485	122.6
	"35-44 years"	"35-44"	"Runnels County, TX"	"48399"	27	16434	164.3
	"35-44 years"	"35-44"	"Rusk County, TX"	"48401"	216	86222	250.5
	"35-44 years"	"35-44"	"Sabine County, TX"	"48403"	53	13743	385.7
	"35-44 years"	"35-44"	"San Augustine County, TX"	"48405"	60	12492	480.3
	"35-44 years"	"35-44"	"San Jacinto County, TX"	"48407"	120	37715	318.2
	"35-44 years"	"35-44"	"San Patricio County, TX"	"48409"	212	110227	192.3
	"35-44 years"	"35-44"	"San Saba County, TX"	"48411"	13	8100	160.5 (Unreliable)
	"35-44 years"	"35-44"	"Scurry County, TX"	"48415"	54	25950	208.1
	"35-44 years"	"35-44"	"Shackelford County, TX"	"48417"	10	5371	186.2 (Unreliable)
	"35-44 years"	"35-44"	"Shelby County, TX"	"48419"	128	39399	324.9
	"35-44 years"	"35-44"	"Sherman County, TX"	"48421"	10	5327	187.7 (Unreliable)
	"35-44 years"	"35-44"	"Smith County, TX"	"48423"	639	304339	210.0
	"35-44 years"	"35-44"	"Somervell County, TX"	"48425"	26	12761	203.7
	"35-44 years"	"35-44"	"Starr County, TX"	"48427"	145	88462	163.9
	"35-44 years"	"35-44"	"Stephens County, TX"	"48429"	25	14566	171.6
	"35-44 years"	"35-44"	"Sutton County, TX"	"48435"	17	6746	252.0 (Unreliable)
	"35-44 years"	"35-44"	"Swisher County, TX"	"48437"	30	11374	263.8
	"35-44 years"	"35-44"	"Tarrant County, TX"	"48439"	5374	3077578	174.6
	"35-44 years"	"35-44"	"Taylor County, TX"	"48441"	502	196099	256.0
	"35-44 years"	"35-44"	"Terry County, TX"	"48445"	37	19716	187.7
	"35-44 years"	"35-44"	"Titus County, TX"	"48449"	105	48110	218.2
	"35-44 years"	"35-44"	"Tom Green County, TX"	"48451"	371	161135	230.2
	"35-44 years"	"35-44"	"Travis County, TX"	"48453"	2552	1701939	149.9
	"35-44 years"	"35-44"	"Trinity County, TX"	"48455"	84	19511	430.5
	"35-44 years"	"35-44"	"Tyler County, TX"	"48457"	101	33521	301.3
	"35-44 years"	"35-44"	"Upshur County, TX"	"48459"	180	61976	290.4
	"35-44 years"	"35-44"	"Uvalde County, TX"	"48463"	72	38328	187.9
	"35-44 years"	"35-44"	"Val Verde County, TX"	"48465"	134	73310	182.8
	"35-44 years"	"35-44"	"Van Zandt County, TX"	"48467"	241	81315	296.4
	"35-44 years"	"35-44"	"Victoria County, TX"	"48469"	317	138814	228.4
	"35-44 years"	"35-44"	"Walker County, TX"	"48471"	291	113781	255.8
	"35-44 years"	"35-44"	"Waller County, TX"	"48473"	120	58204	206.2
	"35-44 years"	"35-44"	"Ward County, TX"	"48475"	38	16457	230.9
	"35-44 years"	"35-44"	"Washington County, TX"	"48477"	114	48372	235.7
	"35-44 years"	"35-44"	"Webb County, TX"	"48479"	557	354710	157.0
	"35-44 years"	"35-44"	"Wharton County, TX"	"48481"	127	65152	194.9
	"35-44 years"	"35-44"	"Wheeler County, TX"	"48483"	26	7288	356.8
	"35-44 years"	"35-44"	"Wichita County, TX"	"48485"	573	211168	271.3
	"35-44 years"	"35-44"	"Wilbarger County, TX"	"48487"	60	21295	281.8
	"35-44 years"	"35-44"	"Willacy County, TX"	"48489"	41	32730	125.3
	"35-44 years"	"35-44"	"Williamson County, TX"	"48491"	770	697920	110.3
	"35-44 years"	"35-44"	"Wilson County, TX"	"48493"	113	68606	164.7
	"35-44 years"	"35-44"	"Winkler County, TX"	"48495"	34	10945	310.6
	"35-44 years"	"35-44"	"Wise County, TX"	"48497"	205	101898	201.2
	"35-44 years"	"35-44"	"Wood County, TX"	"48499"	135	55781	242.0
	"35-44 years"	"35-44"	"Yoakum County, TX"	"48501"	22	12111	181.7
	"35-44 years"	"35-44"	"Young County, TX"	"48503"	91	27767	327.7
	"35-44 years"	"35-44"	"Zapata County, TX"	"48505"	28	18540	151.0
	"35-44 years"	"35-44"	"Zavala County, TX"	"48507"	40	16392	244.0
	"35-44 years"	"35-44"	"Beaver County, UT"	"49001"	16	8600	186.0 (Unreliable)
	"35-44 years"	"35-44"	"Box Elder County, UT"	"49003"	99	66753	148.3
	"35-44 years"	"35-44"	"Cache County, UT"	"49005"	143	123535	115.8
	"35-44 years"	"35-44"	"Carbon County, UT"	"49007"	91	28880	315.1
	"35-44 years"	"35-44"	"Davis County, UT"	"49011"	612	419924	145.7
	"35-44 years"	"35-44"	"Duchesne County, UT"	"49013"	69	22420	307.8
	"35-44 years"	"35-44"	"Emery County, UT"	"49015"	29	15038	192.8
	"35-44 years"	"35-44"	"Garfield County, UT"	"49017"	11	6340	173.5 (Unreliable)
	"35-44 years"	"35-44"	"Grand County, UT"	"49019"	35	14465	242.0
	"35-44 years"	"35-44"	"Iron County, UT"	"49021"	104	48270	215.5
	"35-44 years"	"35-44"	"Juab County, UT"	"49023"	31	12661	244.8
	"35-44 years"	"35-44"	"Kane County, UT"	"49025"	18	8016	224.6 (Unreliable)
	"35-44 years"	"35-44"	"Millard County, UT"	"49027"	33	17336	190.4
	"35-44 years"	"35-44"	"Salt Lake County, UT"	"49035"	2852	1550081	184.0
	"35-44 years"	"35-44"	"San Juan County, UT"	"49037"	53	20546	258.0
	"35-44 years"	"35-44"	"Sanpete County, UT"	"49039"	58	32181	180.2
	"35-44 years"	"35-44"	"Sevier County, UT"	"49041"	50	26949	185.5
	"35-44 years"	"35-44"	"Summit County, UT"	"49043"	79	68796	114.8
	"35-44 years"	"35-44"	"Tooele County, UT"	"49045"	144	80366	179.2
	"35-44 years"	"35-44"	"Uintah County, UT"	"49047"	126	40827	308.6
	"35-44 years"	"35-44"	"Utah County, UT"	"49049"	785	546976	143.5
	"35-44 years"	"35-44"	"Wasatch County, UT"	"49051"	47	32693	143.8
	"35-44 years"	"35-44"	"Washington County, UT"	"49053"	274	141661	193.4
	"35-44 years"	"35-44"	"Weber County, UT"	"49057"	629	323846	194.2
	"35-44 years"	"35-44"	"Addison County, VT"	"50001"	99	63072	157.0
	"35-44 years"	"35-44"	"Bennington County, VT"	"50003"	99	61543	160.9
	"35-44 years"	"35-44"	"Caledonia County, VT"	"50005"	72	50149	143.6
	"35-44 years"	"35-44"	"Chittenden County, VT"	"50007"	367	276157	132.9
	"35-44 years"	"35-44"	"Essex County, VT"	"50009"	17	11586	146.7 (Unreliable)
	"35-44 years"	"35-44"	"Franklin County, VT"	"50011"	124	92484	134.1
	"35-44 years"	"35-44"	"Grand Isle County, VT"	"50013"	23	13428	171.3
	"35-44 years"	"35-44"	"Lamoille County, VT"	"50015"	44	43101	102.1
	"35-44 years"	"35-44"	"Orange County, VT"	"50017"	90	51877	173.5
	"35-44 years"	"35-44"	"Orleans County, VT"	"50019"	77	45245	170.2
	"35-44 years"	"35-44"	"Rutland County, VT"	"50021"	190	109755	173.1
	"35-44 years"	"35-44"	"Washington County, VT"	"50023"	138	107513	128.4
	"35-44 years"	"35-44"	"Windham County, VT"	"50025"	108	76962	140.3
	"35-44 years"	"35-44"	"Windsor County, VT"	"50027"	150	98653	152.0
	"35-44 years"	"35-44"	"Accomack County, VA"	"51001"	147	57713	254.7
	"35-44 years"	"35-44"	"Albemarle County, VA"	"51003"	176	151090	116.5
	"35-44 years"	"35-44"	"Alleghany County, VA"	"51005"	64	26935	237.6
	"35-44 years"	"35-44"	"Amelia County, VA"	"51007"	37	21487	172.2
	"35-44 years"	"35-44"	"Amherst County, VA"	"51009"	116	54636	212.3
	"35-44 years"	"35-44"	"Appomattox County, VA"	"51011"	60	24118	248.8
	"35-44 years"	"35-44"	"Arlington County, VA"	"51013"	427	381218	112.0
	"35-44 years"	"35-44"	"Augusta County, VA"	"51015"	212	129591	163.6
	"35-44 years"	"35-44"	"Bath County, VA"	"51017"	22	8903	247.1
	"35-44 years"	"35-44"	"Bedford County, VA"	"51019"	226	120364	187.8
	"35-44 years"	"35-44"	"Bland County, VA"	"51021"	29	13324	217.7
	"35-44 years"	"35-44"	"Botetourt County, VA"	"51023"	92	60551	151.9
	"35-44 years"	"35-44"	"Brunswick County, VA"	"51025"	78	30959	251.9
	"35-44 years"	"35-44"	"Buchanan County, VA"	"51027"	213	48456	439.6
	"35-44 years"	"35-44"	"Buckingham County, VA"	"51029"	64	32095	199.4
	"35-44 years"	"35-44"	"Campbell County, VA"	"51031"	201	91793	219.0
	"35-44 years"	"35-44"	"Caroline County, VA"	"51033"	94	45711	205.6
	"35-44 years"	"35-44"	"Carroll County, VA"	"51035"	97	50280	192.9
	"35-44 years"	"35-44"	"Charles City County, VA"	"51036"	38	13043	291.3
	"35-44 years"	"35-44"	"Charlotte County, VA"	"51037"	52	20354	255.5
	"35-44 years"	"35-44"	"Chesterfield County, VA"	"51041"	776	562246	138.0
	"35-44 years"	"35-44"	"Clarke County, VA"	"51043"	38	26131	145.4
	"35-44 years"	"35-44"	"Craig County, VA"	"51045"	16	9453	169.3 (Unreliable)
	"35-44 years"	"35-44"	"Culpeper County, VA"	"51047"	140	79570	175.9
	"35-44 years"	"35-44"	"Cumberland County, VA"	"51049"	40	16307	245.3
	"35-44 years"	"35-44"	"Dickenson County, VA"	"51051"	100	27464	364.1
	"35-44 years"	"35-44"	"Dinwiddie County, VA"	"51053"	127	51101	248.5
	"35-44 years"	"35-44"	"Essex County, VA"	"51057"	45	17181	261.9
	"35-44 years"	"35-44"	"Fairfax County, VA"	"51059"	1768	2056087	86.0
	"35-44 years"	"35-44"	"Fauquier County, VA"	"51061"	182	122585	148.5
	"35-44 years"	"35-44"	"Floyd County, VA"	"51063"	46	24343	189.0
	"35-44 years"	"35-44"	"Fluvanna County, VA"	"51065"	53	46375	114.3
	"35-44 years"	"35-44"	"Franklin County, VA"	"51067"	230	89512	256.9
	"35-44 years"	"35-44"	"Frederick County, VA"	"51069"	198	137582	143.9
	"35-44 years"	"35-44"	"Giles County, VA"	"51071"	65	29535	220.1
	"35-44 years"	"35-44"	"Gloucester County, VA"	"51073"	135	69007	195.6
	"35-44 years"	"35-44"	"Goochland County, VA"	"51075"	69	39793	173.4
	"35-44 years"	"35-44"	"Grayson County, VA"	"51077"	71	27863	254.8
	"35-44 years"	"35-44"	"Greene County, VA"	"51079"	51	34063	149.7
	"35-44 years"	"35-44"	"Greensville County, VA"	"51081"	62	26594	233.1
	"35-44 years"	"35-44"	"Halifax County, VA"	"51083"	182	59023	308.4
	"35-44 years"	"35-44"	"Hanover County, VA"	"51085"	248	190731	130.0
	"35-44 years"	"35-44"	"Henrico County, VA"	"51087"	836	534670	156.4
	"35-44 years"	"35-44"	"Henry County, VA"	"51089"	312	99460	313.7
	"35-44 years"	"35-44"	"Isle of Wight County, VA"	"51093"	106	62353	170.0
	"35-44 years"	"35-44"	"James City County, VA"	"51095"	121	97590	124.0
	"35-44 years"	"35-44"	"King and Queen County, VA"	"51097"	23	11730	196.1
	"35-44 years"	"35-44"	"King George County, VA"	"51099"	52	39577	131.4
	"35-44 years"	"35-44"	"King William County, VA"	"51101"	44	27541	159.8
	"35-44 years"	"35-44"	"Lancaster County, VA"	"51103"	36	14567	247.1
	"35-44 years"	"35-44"	"Lee County, VA"	"51105"	132	43285	305.0
	"35-44 years"	"35-44"	"Loudoun County, VA"	"51107"	443	585156	75.7
	"35-44 years"	"35-44"	"Louisa County, VA"	"51109"	111	55414	200.3
	"35-44 years"	"35-44"	"Lunenburg County, VA"	"51111"	54	22983	235.0
	"35-44 years"	"35-44"	"Madison County, VA"	"51113"	36	22322	161.3
	"35-44 years"	"35-44"	"Mathews County, VA"	"51115"	25	13898	179.9
	"35-44 years"	"35-44"	"Mecklenburg County, VA"	"51117"	116	53492	216.9
	"35-44 years"	"35-44"	"Middlesex County, VA"	"51119"	40	15596	256.5
	"35-44 years"	"35-44"	"Montgomery County, VA"	"51121"	228	115832	196.8
	"35-44 years"	"35-44"	"Nelson County, VA"	"51125"	62	23965	258.7
	"35-44 years"	"35-44"	"New Kent County, VA"	"51127"	47	32447	144.9
	"35-44 years"	"35-44"	"Northampton County, VA"	"51131"	57	18158	313.9
	"35-44 years"	"35-44"	"Northumberland County, VA"	"51133"	35	15990	218.9
	"35-44 years"	"35-44"	"Nottoway County, VA"	"51135"	68	27331	248.8
	"35-44 years"	"35-44"	"Orange County, VA"	"51137"	95	52410	181.3
	"35-44 years"	"35-44"	"Page County, VA"	"51139"	71	41208	172.3
	"35-44 years"	"35-44"	"Patrick County, VA"	"51141"	72	32051	224.6
	"35-44 years"	"35-44"	"Pittsylvania County, VA"	"51143"	288	112007	257.1
	"35-44 years"	"35-44"	"Powhatan County, VA"	"51145"	70	55475	126.2
	"35-44 years"	"35-44"	"Prince Edward County, VA"	"51147"	101	28993	348.4
	"35-44 years"	"35-44"	"Prince George County, VA"	"51149"	95	67829	140.1
	"35-44 years"	"35-44"	"Prince William County, VA"	"51153"	880	722976	121.7
	"35-44 years"	"35-44"	"Pulaski County, VA"	"51155"	202	61192	330.1
	"35-44 years"	"35-44"	"Rappahannock County, VA"	"51157"	23	12166	189.1
	"35-44 years"	"35-44"	"Richmond County, VA"	"51159"	27	17996	150.0
	"35-44 years"	"35-44"	"Roanoke County, VA"	"51161"	233	157879	147.6
	"35-44 years"	"35-44"	"Rockbridge County, VA"	"51163"	66	35610	185.3
	"35-44 years"	"35-44"	"Rockingham County, VA"	"51165"	154	126537	121.7
	"35-44 years"	"35-44"	"Russell County, VA"	"51167"	176	50983	345.2
	"35-44 years"	"35-44"	"Scott County, VA"	"51169"	115	39566	290.7
	"35-44 years"	"35-44"	"Shenandoah County, VA"	"51171"	94	66464	141.4
	"35-44 years"	"35-44"	"Smyth County, VA"	"51173"	133	56016	237.4
	"35-44 years"	"35-44"	"Southampton County, VA"	"51175"	67	32429	206.6
	"35-44 years"	"35-44"	"Spotsylvania County, VA"	"51177"	295	221252	133.3
	"35-44 years"	"35-44"	"Stafford County, VA"	"51179"	283	243689	116.1
	"35-44 years"	"35-44"	"Surry County, VA"	"51181"	27	12596	214.4
	"35-44 years"	"35-44"	"Sussex County, VA"	"51183"	73	23944	304.9
	"35-44 years"	"35-44"	"Tazewell County, VA"	"51185"	252	73115	344.7
	"35-44 years"	"35-44"	"Warren County, VA"	"51187"	107	67508	158.5
	"35-44 years"	"35-44"	"Washington County, VA"	"51191"	208	92492	224.9
	"35-44 years"	"35-44"	"Westmoreland County, VA"	"51193"	70	25414	275.4
	"35-44 years"	"35-44"	"Wise County, VA"	"51195"	234	70516	331.8
	"35-44 years"	"35-44"	"Wythe County, VA"	"51197"	127	49847	254.8
	"35-44 years"	"35-44"	"York County, VA"	"51199"	144	122663	117.4
	"35-44 years"	"35-44"	"Alexandria city, VA"	"51510"	412	281828	146.2
	"35-44 years"	"35-44"	"Bedford city, VA"	"51515"	24	10019	239.5
	"35-44 years"	"35-44"	"Bristol city, VA"	"51520"	84	27582	304.5
	"35-44 years"	"35-44"	"Buena Vista city, VA"	"51530"	22	10075	218.4
	"35-44 years"	"35-44"	"Charlottesville city, VA"	"51540"	136	55337	245.8
	"35-44 years"	"35-44"	"Chesapeake city, VA"	"51550"	636	421683	150.8
	"35-44 years"	"35-44"	"Colonial Heights city, VA"	"51570"	65	27849	233.4
	"35-44 years"	"35-44"	"Covington city, VA"	"51580"	30	9611	312.1
	"35-44 years"	"35-44"	"Danville city, VA"	"51590"	235	69413	338.6
	"35-44 years"	"35-44"	"Emporia city, VA"	"51595"	46	8744	526.1
	"35-44 years"	"35-44"	"Fairfax city, VA"	"51600"	98	40598	241.4
	"35-44 years"	"35-44"	"Falls Church city, VA"	"51610"	39	20864	186.9
	"35-44 years"	"35-44"	"Franklin city, VA"	"51620"	47	13135	357.8
	"35-44 years"	"35-44"	"Fredericksburg city, VA"	"51630"	90	30252	297.5
	"35-44 years"	"35-44"	"Galax city, VA"	"51640"	29	10889	266.3
	"35-44 years"	"35-44"	"Hampton city, VA"	"51650"	552	253609	217.7
	"35-44 years"	"35-44"	"Harrisonburg city, VA"	"51660"	90	47902	187.9
	"35-44 years"	"35-44"	"Hopewell city, VA"	"51670"	121	36099	335.2
	"35-44 years"	"35-44"	"Lynchburg city, VA"	"51680"	229	94687	241.8
	"35-44 years"	"35-44"	"Manassas city, VA"	"51683"	108	71651	150.7
	"35-44 years"	"35-44"	"Manassas Park city, VA"	"51685"	36	26636	135.2
	"35-44 years"	"35-44"	"Martinsville city, VA"	"51690"	85	24345	349.1
	"35-44 years"	"35-44"	"Newport News city, VA"	"51700"	671	316513	212.0
